DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.143857	14	3	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.144071	14	4	0	1	3	1	1	0	3084	18	1	12.3225	0	0
DL	0.144125	14	4	0	4	3	1	1	0	3084	18	2	12.3225	0	0.00167182
DL	0.144179	14	4	0	7	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.144214	14	4	0	10	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.144321	14	4	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.144357	14	4	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.144589	14	4	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.144643	14	4	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.144821	14	4	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.144893	14	4	3	4	4	1	1	0	4113	18	0	12.3225 	0	0.00200585
DL	0.145089	14	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.145143	14	5	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.145321	14	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.145339	14	5	1	4	1	1	1	0	1029	18	0	12.3225 	0	0.000669063
DL	0.145589	14	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.145625	14	5	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.145821	14	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.145875	14	5	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.146089	14	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.146161	14	6	0	5	4	1	1	0	4113	18	0	12.3225 	0	0.00200585
DL	0.146321	14	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.146375	14	6	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.146589	14	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.146625	14	6	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.146821	14	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.146839	14	6	3	4	1	1	1	0	1029	18	0	12.3225 	0	0.000669063
DL	0.147089	14	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.147125	14	7	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.147321	14	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.147375	14	7	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.147589	14	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.147661	14	7	2	5	4	1	1	0	4113	18	0	12.3225 	0	0.00200585
DL	0.147821	14	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.147875	14	7	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.148089	14	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.148125	14	8	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.148321	14	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.148339	14	8	1	4	1	1	1	0	1029	18	0	12.3225 	0	0.000669063
DL	0.148589	14	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.148643	14	8	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.148821	14	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.148893	14	8	3	4	4	1	1	0	4113	18	0	12.3225 	0	0.00200585
DL	0.149089	14	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.149161	14	9	0	5	4	1	1	0	4113	18	0	12.3225 	0	0.00200585
DL	0.149321	14	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.149357	14	9	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.149589	14	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.149625	14	9	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.149821	14	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.149857	14	9	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.150089	15	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.150143	15	0	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.150321	15	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.150375	15	0	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.150589	15	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.150643	15	0	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.150821	15	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.150857	15	0	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.151089	15	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.151125	15	1	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.151321	15	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.151357	15	1	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.151589	15	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.151643	15	1	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.151821	15	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.151875	15	1	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.152089	15	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.152143	15	2	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.152321	15	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.152375	15	2	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.152589	15	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.152643	15	2	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.152821	15	2	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.152857	15	2	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.153089	15	3	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.153125	15	3	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.153321	15	3	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.153357	15	3	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.153589	15	3	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.153643	15	3	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.153821	15	3	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.153875	15	3	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.154089	15	4	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.154143	15	4	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.154321	15	4	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.154357	15	4	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.154589	15	4	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.154625	15	4	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.154821	15	4	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.154857	15	4	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.155089	15	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.155143	15	5	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.155321	15	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.155375	15	5	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.155589	15	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.155643	15	5	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.155821	15	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.155875	15	5	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.156089	15	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.156143	15	6	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.156321	15	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.156357	15	6	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.156589	15	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.156625	15	6	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.156821	15	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.156857	15	6	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.157089	15	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.157143	15	7	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.157321	15	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.157375	15	7	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.157589	15	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.157643	15	7	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.157821	15	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.157857	15	7	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.158089	15	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.158125	15	8	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.158321	15	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.158357	15	8	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.158589	15	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.158643	15	8	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.158821	15	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.158875	15	8	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.159089	15	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.159143	15	9	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.159321	15	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.159375	15	9	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.159589	15	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.159643	15	9	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.159821	15	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.159857	15	9	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.160089	16	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.160125	16	0	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.160321	16	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.160357	16	0	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.160589	16	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.160643	16	0	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.160821	16	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.160875	16	0	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.161089	16	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.161143	16	1	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.161321	16	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.161357	16	1	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.161589	16	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.161625	16	1	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.161821	16	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.161857	16	1	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.162089	16	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.162143	16	2	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.162321	16	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.162375	16	2	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.162589	16	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.162643	16	2	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.162821	16	2	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.162875	16	2	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.163089	16	3	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.163143	16	3	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.163321	16	3	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.163357	16	3	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.163589	16	3	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.163625	16	3	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.163821	16	3	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.163857	16	3	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.164089	16	4	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.164143	16	4	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.164321	16	4	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.164375	16	4	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.164589	16	4	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.164643	16	4	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.164821	16	4	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.164857	16	4	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.165089	16	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.165125	16	5	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.165321	16	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.165357	16	5	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.165589	16	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.165643	16	5	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.165821	16	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.165875	16	5	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.166089	16	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.166143	16	6	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.166321	16	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.166375	16	6	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.166589	16	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.166643	16	6	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.166821	16	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.166857	16	6	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.167089	16	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.167125	16	7	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.167321	16	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.167357	16	7	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.167589	16	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.167643	16	7	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.167821	16	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.167875	16	7	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.168089	16	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.168143	16	8	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.168321	16	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.168357	16	8	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.168589	16	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.168625	16	8	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.168821	16	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.168857	16	8	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.169089	16	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.169143	16	9	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.169321	16	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.169375	16	9	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.169589	16	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.169643	16	9	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.169821	16	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.169875	16	9	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.170089	17	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.170143	17	0	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.170321	17	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.170357	17	0	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.170589	17	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.170625	17	0	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.170821	17	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.170857	17	0	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.171089	17	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.171143	17	1	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.171321	17	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.171375	17	1	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.171589	17	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.171643	17	1	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.171821	17	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.171857	17	1	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.172089	17	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.172125	17	2	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.172321	17	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.172357	17	2	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.172589	17	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.172643	17	2	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.172821	17	2	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.172875	17	2	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.173089	17	3	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.173143	17	3	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.173321	17	3	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.173375	17	3	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.173589	17	3	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.173643	17	3	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.173821	17	3	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.173857	17	3	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.174089	17	4	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.174125	17	4	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.174321	17	4	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.174357	17	4	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.174589	17	4	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.174643	17	4	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.174821	17	4	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.174875	17	4	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.175089	17	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.175143	17	5	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.175321	17	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.175357	17	5	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.175589	17	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.175625	17	5	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.175821	17	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.175857	17	5	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.176089	17	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.176143	17	6	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.176321	17	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.176375	17	6	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.176589	17	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.176643	17	6	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.176821	17	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.176875	17	6	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.177089	17	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.177143	17	7	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.177321	17	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.177357	17	7	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.177589	17	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.177625	17	7	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.177821	17	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.177857	17	7	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.178089	17	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.178143	17	8	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.178321	17	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.178375	17	8	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.178589	17	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.178643	17	8	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.178821	17	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.178857	17	8	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.179089	17	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.179125	17	9	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.179321	17	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.179357	17	9	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.179589	17	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.179643	17	9	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.179821	17	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.179875	17	9	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.180089	18	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.180143	18	0	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.180321	18	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.180375	18	0	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.180589	18	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.180643	18	0	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.180821	18	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.180857	18	0	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.181089	18	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.181125	18	1	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.181321	18	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.181357	18	1	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.181589	18	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.181643	18	1	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.181821	18	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.181875	18	1	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.182089	18	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.182143	18	2	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.182321	18	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.182357	18	2	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.182589	18	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.182625	18	2	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
